d3mIndex,image,bounding_box
233,2017-06-27__13-31-07-217_plot_548.jpg,"902,40,902,181,1043,181,1043,40"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1594,81,1594,242,1755,242,1755,81"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1461,425,1461,529,1565,529,1565,425"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1105,485,1105,626,1246,626,1246,485"
233,2017-06-27__13-31-07-217_plot_548.jpg,"947,785,947,893,1055,893,1055,785"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1202,805,1202,933,1330,933,1330,805"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1331,793,1331,897,1435,897,1435,793"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1392,1214,1392,1306,1484,1306,1484,1214"
233,2017-06-27__13-31-07-217_plot_548.jpg,"716,1113,716,1205,808,1205,808,1113"
233,2017-06-27__13-31-07-217_plot_548.jpg,"821,1602,821,1747,966,1747,966,1602"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1165,1760,1165,1864,1269,1864,1269,1760"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1420,1679,1420,1812,1553,1812,1553,1679"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1335,1428,1335,1565,1472,1565,1472,1428"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1533,2084,1533,2237,1686,2237,1686,2084"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1679,2205,1679,2342,1816,2342,1816,2205"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1287,2262,1287,2390,1415,2390,1415,2262"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1428,2610,1428,2743,1561,2743,1561,2610"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1351,2529,1351,2645,1467,2645,1467,2529"
233,2017-06-27__13-31-07-217_plot_548.jpg,"1748,2444,1748,2568,1872,2568,1872,2444"
233,2017-06-27__13-31-07-217_plot_548.jpg,"627,2763,627,2831,695,2831,695,2763"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1185,4,1185,132,1313,132,1313,4"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1444,0,1444,108,1552,108,1552,0"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1643,214,1643,322,1751,322,1751,214"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1177,259,1177,392,1310,392,1310,259"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1323,388,1323,504,1439,504,1439,388"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1270,526,1270,675,1419,675,1419,526"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1481,1432,1481,1609,1658,1609,1658,1432"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1897,1343,1897,1480,2034,1480,2034,1343"
234,2017-06-27__13-31-08-207_plot_548.jpg,"2128,1331,2128,1488,2285,1488,2285,1331"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1331,1606,1331,1807,1532,1807,1532,1606"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1606,1970,1606,2244,1880,2244,1880,1970"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1995,2156,1995,2406,2245,2406,2245,2156"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1695,2480,1695,2633,1848,2633,1848,2480"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1287,2144,1287,2309,1452,2309,1452,2144"
234,2017-06-27__13-31-08-207_plot_548.jpg,"1473,2723,1473,2900,1650,2900,1650,2723"
235,2017-06-28__10-06-03-052_plot_253.jpg,"704,494,704,582,792,582,792,494"
235,2017-06-28__10-06-03-052_plot_253.jpg,"1392,1129,1392,1338,1601,1338,1601,1129"
235,2017-06-28__10-06-03-052_plot_253.jpg,"720,1011,720,1115,824,1115,824,1011"
235,2017-06-28__10-06-03-052_plot_253.jpg,"514,2290,514,2552,776,2552,776,2290"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1218,202,1218,298,1314,298,1314,202"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1145,461,1145,557,1241,557,1241,461"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1274,453,1274,549,1370,549,1370,453"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1141,753,1141,853,1241,853,1241,753"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1367,801,1367,982,1548,982,1548,801"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1238,914,1238,1051,1375,1051,1375,914"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1420,1185,1420,1362,1597,1362,1597,1185"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1331,1461,1331,1634,1504,1634,1504,1461"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1501,1465,1501,1565,1601,1565,1601,1465"
236,2017-06-28__10-07-00-922_plot_637.jpg,"979,1667,979,1856,1168,1856,1168,1667"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1388,1821,1388,1990,1557,1990,1557,1821"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1096,2213,1096,2503,1386,2503,1386,2213"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1274,2464,1274,2677,1487,2677,1487,2464"
236,2017-06-28__10-07-00-922_plot_637.jpg,"1165,2747,1165,2956,1374,2956,1374,2747"
236,2017-06-28__10-07-00-922_plot_637.jpg,"2201,2723,2201,2892,2370,2892,2370,2723"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1497,65,1497,295,1727,295,1727,65"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1367,202,1367,411,1576,411,1576,202"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1635,744,1635,848,1739,848,1739,744"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1242,635,1242,824,1431,824,1431,635"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1392,805,1392,978,1565,978,1565,805"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1084,922,1084,1115,1277,1115,1277,922"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1396,1262,1396,1455,1589,1455,1589,1262"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1189,1715,1189,1839,1313,1839,1313,1715"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1141,2019,1141,2131,1253,2131,1253,2019"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1250,1970,1250,2094,1374,2094,1374,1970"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1372,2258,1372,2423,1537,2423,1537,2258"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1137,2448,1137,2548,1237,2548,1237,2448"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1246,2452,1246,2589,1383,2589,1383,2452"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1416,2642,1416,2823,1597,2823,1597,2642"
237,2017-06-28__10-07-01-942_plot_637.jpg,"1307,3010,1307,3280,1577,3280,1577,3010"
237,2017-06-28__10-07-01-942_plot_637.jpg,"959,3180,959,3402,1181,3402,1181,3180"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1315,4,1315,347,1658,347,1658,4"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1388,320,1388,493,1561,493,1561,320"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1052,599,1052,885,1338,885,1338,599"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1533,1003,1533,1229,1759,1229,1759,1003"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1060,1056,1060,1290,1294,1290,1294,1056"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1493,1436,1493,1678,1735,1678,1735,1436"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1367,1598,1367,1803,1572,1803,1572,1598"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1109,1566,1109,1634,1177,1634,1177,1566"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1242,2031,1242,2228,1439,2228,1439,2031"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1100,2302,1100,2483,1281,2483,1281,2302"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1388,2213,1388,2398,1573,2398,1573,2213"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1630,2189,1630,2305,1746,2305,1746,2189"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1396,2630,1396,2831,1597,2831,1597,2630"
238,2017-06-28__10-07-02-922_plot_637.jpg,"1210,3042,1210,3138,1306,3138,1306,3042"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1295,716,1295,820,1399,820,1399,716"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1311,1048,1311,1375,1638,1375,1638,1048"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1550,1541,1550,1657,1666,1657,1666,1541"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1307,1606,1307,1828,1529,1828,1529,1606"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1416,1853,1416,2107,1670,2107,1670,1853"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1048,2286,1048,2560,1322,2560,1322,2286"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1105,2735,1105,2912,1282,2912,1282,2735"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1517,2703,1517,2937,1751,2937,1751,2703"
239,2017-06-28__10-07-03-932_plot_637.jpg,"1448,3119,1448,3385,1714,3385,1714,3119"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"1242,53,1242,181,1370,181,1370,53"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"833,1169,833,1326,990,1326,990,1169"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"1274,2059,1274,2187,1402,2187,1402,2059"
240,2017-06-28__10-09-11-744_plot_1469.jpg,"1307,235,1307,363,1435,363,1435,235"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1347,239,1347,339,1447,339,1447,239"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1226,392,1226,585,1419,585,1419,392"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1278,801,1278,929,1406,929,1406,801"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1226,1105,1226,1242,1363,1242,1363,1105"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1210,1274,1210,1402,1338,1402,1338,1274"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1270,1728,1270,1865,1407,1865,1407,1728"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1246,1946,1246,2042,1342,2042,1342,1946"
241,2017-06-28__10-09-12-804_plot_1469.jpg,"1226,2132,1226,2236,1330,2236,1330,2132"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1501,4,1501,157,1654,157,1654,4"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1347,465,1347,699,1581,699,1581,465"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1578,757,1578,922,1743,922,1743,757"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1242,870,1242,1083,1455,1083,1455,870"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1181,1242,1181,1443,1382,1443,1382,1242"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1404,1363,1404,1593,1634,1593,1634,1363"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1752,1307,1752,1435,1880,1435,1880,1307"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1910,1262,1910,1378,2026,1378,2026,1262"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1456,1626,1456,1807,1637,1807,1637,1626"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1177,1715,1177,1932,1394,1932,1394,1715"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1323,1833,1323,2071,1561,2071,1561,1833"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1485,2148,1485,2301,1638,2301,1638,2148"
242,2017-06-28__10-09-29-734_plot_1597.jpg,"1711,2059,1711,2357,2009,2357,2009,2059"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1230,4,1230,181,1407,181,1407,4"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1991,352,1991,614,2253,614,2253,352"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1372,392,1372,654,1634,654,1634,392"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1400,595,1400,812,1617,812,1617,595"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1489,1032,1489,1290,1747,1290,1747,1032"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1473,1311,1473,1508,1670,1508,1670,1311"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1517,1533,1517,1763,1747,1763,1747,1533"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"2019,1586,2019,1824,2257,1824,2257,1586"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1517,1719,1517,1912,1710,1912,1710,1719"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1173,1760,1173,1941,1354,1941,1354,1760"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1456,1991,1456,2184,1649,2184,1649,1991"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1376,2359,1376,2568,1585,2568,1585,2359"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1562,2820,1562,2985,1727,2985,1727,2820"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1234,2848,1234,3053,1439,3053,1439,2848"
243,2017-06-28__10-09-30-704_plot_1597.jpg,"1153,3164,1153,3394,1383,3394,1383,3164"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1420,77,1420,315,1658,315,1658,77"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1521,255,1521,448,1714,448,1714,255"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1323,303,1323,476,1496,476,1496,303"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1367,623,1367,881,1625,881,1625,623"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1703,639,1703,796,1860,796,1860,639"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"2011,1060,2011,1197,2148,1197,2148,1060"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1283,951,1283,1164,1496,1164,1496,951"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1169,1161,1169,1415,1423,1415,1423,1161"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1388,1485,1388,1775,1678,1775,1678,1485"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1226,1893,1226,2054,1387,2054,1387,1893"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1359,2152,1359,2398,1605,2398,1605,2152"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1372,2347,1372,2577,1602,2577,1602,2347"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1974,2302,1974,2572,2244,2572,2244,2302"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1497,2739,1497,2993,1751,2993,1751,2739"
244,2017-06-28__10-09-31-704_plot_1597.jpg,"1469,3030,1469,3215,1654,3215,1654,3030"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1724,12,1724,258,1970,258,1970,12"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"2132,77,2132,307,2362,307,2362,77"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1582,166,1582,319,1735,319,1735,166"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1461,425,1461,642,1678,642,1678,425"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"773,0,773,153,926,153,926,0"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1092,0,1092,222,1314,222,1314,0"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1056,603,1056,776,1229,776,1229,603"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1465,668,1465,784,1581,784,1581,668"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1185,846,1185,1096,1435,1096,1435,846"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1388,1109,1388,1371,1650,1371,1650,1109"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1497,1323,1497,1549,1723,1549,1723,1323"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1748,1517,1748,1718,1949,1718,1949,1517"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1428,1719,1428,1993,1702,1993,1702,1719"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1315,1978,1315,2171,1508,2171,1508,1978"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1355,2318,1355,2572,1609,2572,1609,2318"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1707,2419,1707,2572,1860,2572,1860,2419"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1999,2873,1999,3018,2144,3018,2144,2873"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1283,2618,1283,2831,1496,2831,1496,2618"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1173,2909,1173,3163,1427,3163,1427,2909"
245,2017-06-28__10-09-32-714_plot_1597.jpg,"1384,3188,1384,3507,1703,3507,1703,3188"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"940,45,940,222,1117,222,1117,45"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1037,519,1037,713,1231,713,1231,519"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"843,762,843,992,1073,992,1073,762"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1058,904,1058,1098,1252,1098,1252,904"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1224,1418,1224,1587,1393,1587,1393,1418"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1329,1860,1329,1985,1454,1985,1454,1860"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"1414,2253,1414,2361,1522,2361,1522,2253"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"843,2391,843,2625,1077,2625,1077,2391"
246,2017-06-28__10-09-34-724_plot_1604.jpg,"843,2910,843,3035,968,3035,968,2910"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"1114,332,1114,465,1247,465,1247,332"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"1248,308,1248,445,1385,445,1385,308"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"964,413,964,554,1105,554,1105,413"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"1078,875,1078,963,1166,963,1166,875"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"1195,989,1195,1142,1348,1142,1348,989"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"665,1499,665,1741,907,1741,907,1499"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"948,1714,948,1956,1190,1956,1190,1714"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"960,2030,960,2183,1113,2183,1113,2030"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"1058,2517,1058,2678,1219,2678,1219,2517"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"871,2784,871,3014,1101,3014,1101,2784"
247,2017-06-28__10-09-35-724_plot_1604.jpg,"1058,3039,1058,3224,1243,3224,1243,3039"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"1021,4,1021,149,1166,149,1166,4"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"1321,713,1321,834,1442,834,1442,713"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"960,1313,960,1442,1089,1442,1089,1313"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"896,1888,896,2045,1053,2045,1053,1888"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"1078,2521,1078,2670,1227,2670,1227,2521"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"940,2590,940,2719,1069,2719,1069,2590"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"1208,2646,1208,2783,1345,2783,1345,2646"
248,2017-06-28__10-09-36-754_plot_1604.jpg,"1033,3124,1033,3204,1113,3204,1113,3124"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1232,162,1232,319,1389,319,1389,162"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"964,1102,964,1235,1097,1235,1097,1102"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1443,1321,1443,1454,1576,1454,1576,1321"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1009,1617,1009,1738,1130,1738,1130,1617"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1118,2221,1118,2354,1251,2354,1251,2221"
249,2017-06-28__10-09-37-694_plot_1604.jpg,"1418,2898,1418,3027,1547,3027,1547,2898"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"786,478,786,672,980,672,980,478"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"863,1086,863,1324,1101,1324,1101,1086"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"1337,1386,1337,1498,1449,1498,1449,1386"
250,2017-06-28__10-10-13-044_plot_1603.jpg,"616,1779,616,1968,805,1968,805,1779"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1637,1037,1637,1182,1782,1182,1782,1037"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1528,1447,1528,1515,1596,1515,1596,1447"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1001,1864,1001,2013,1150,2013,1150,1864"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"871,1378,871,1507,1000,1507,1000,1378"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1078,2646,1078,2763,1195,2763,1195,2646"
251,2017-06-28__10-10-14-084_plot_1603.jpg,"1272,3242,1272,3310,1340,3310,1340,3242"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1082,389,1082,522,1215,522,1215,389"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1264,932,1264,1032,1364,1032,1364,932"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"855,1528,855,1697,1024,1697,1024,1528"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1131,1678,1131,1831,1284,1831,1284,1678"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1248,1856,1248,2005,1397,2005,1397,1856"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"831,2051,831,2180,960,2180,960,2051"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"1013,2561,1013,2742,1194,2742,1194,2561"
252,2017-06-28__10-10-15-064_plot_1603.jpg,"494,2837,494,3031,688,3031,688,2837"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1017,349,1017,518,1186,518,1186,349"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"478,673,478,887,692,887,692,673"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"847,1451,847,1608,1004,1608,1004,1451"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1106,1366,1106,1531,1271,1531,1271,1366"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1135,2748,1135,3262,1649,3262,1649,2748"
253,2017-06-28__10-10-16-054_plot_1603.jpg,"1078,3104,1078,3391,1365,3391,1365,3104"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"936,4,936,169,1101,169,1101,4"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1086,16,1086,238,1308,238,1308,16"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1293,8,1293,214,1499,214,1499,8"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1609,4,1609,161,1766,161,1766,4"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1556,158,1556,335,1733,335,1733,158"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1171,397,1171,591,1365,591,1365,397"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1143,677,1143,968,1434,968,1434,677"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1224,920,1224,1215,1519,1215,1519,920"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1123,1066,1123,1276,1333,1276,1333,1066"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1366,1159,1366,1381,1588,1381,1588,1159"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1524,559,1524,684,1649,684,1649,559"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"478,863,478,1044,659,1044,659,863"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"2371,571,2371,667,2467,667,2467,571"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1832,1491,1832,1709,2050,1709,2050,1491"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"2136,2014,2136,2212,2334,2212,2334,2014"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1390,1694,1390,1879,1575,1879,1575,1694"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1187,1698,1187,1932,1421,1932,1421,1698"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"754,1467,754,1636,923,1636,923,1467"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"944,1945,944,2122,1121,2122,1121,1945"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"454,2075,454,2293,672,2293,672,2075"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"8,2261,8,2410,157,2410,157,2261"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"689,2492,689,2690,887,2690,887,2492"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1244,2188,1244,2422,1478,2422,1478,2188"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1653,2517,1653,2727,1863,2727,1863,2517"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1224,2622,1224,2824,1426,2824,1426,2622"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1439,2768,1439,2937,1608,2937,1608,2768"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1779,2889,1779,3042,1932,3042,1932,2889"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"1204,3092,1204,3306,1418,3306,1418,3092"
254,2017-06-28__10-10-18-064_plot_1598.jpg,"786,2958,786,3160,988,3160,988,2958"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"8,316,8,457,149,457,149,316"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"454,235,454,457,676,457,676,235"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"956,4,956,173,1125,173,1125,4"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1187,4,1187,262,1445,262,1445,4"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"2156,0,2156,189,2345,189,2345,0"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1260,300,1260,534,1494,534,1494,300"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1674,632,1674,834,1876,834,1876,632"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"701,474,701,663,890,663,890,474"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"802,1078,802,1280,1004,1280,1004,1078"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1216,810,1216,1036,1442,1036,1442,810"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1447,952,1447,1133,1628,1133,1628,952"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1200,1200,1200,1434,1434,1434,1434,1200"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1775,985,1775,1162,1952,1162,1952,985"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1414,1443,1414,1649,1620,1649,1620,1443"
255,2017-06-28__10-10-19-044_plot_1598.jpg,"1228,1710,1228,1948,1466,1948,1466,1710"
